,dtype,n_values,n_nan_total,n_non_numeric_values,n_posinf,n_neginf
ARPC5L,float64,248,0,0,0,0
MICU1,float64,248,0,0,0,0
DDX50,float64,248,0,0,0,0
ELAC2,float64,248,0,0,0,0
TRIR,float64,248,0,0,0,0
GRWD1,float64,248,0,0,0,0
MACROD1,float64,248,0,0,0,0
TCF25,float64,248,0,0,0,0
CMSS1,float64,248,0,0,0,0
ECSIT,float64,248,0,0,0,0
WDR77,float64,248,0,0,0,0
DPH2,float64,248,0,0,0,0
TUBA1C,float64,248,0,0,0,0
SELENOS,float64,248,0,0,0,0
APOL2,float64,248,0,0,0,0
MYBBP1A,float64,248,0,0,0,0
AIF1L,float64,248,0,0,0,0
MGME1,float64,248,0,0,0,0
FYCO1,float64,248,0,0,0,0
ACBD6,float64,248,0,0,0,0
CORO1B,float64,248,0,0,0,0
NAA38,float64,248,0,0,0,0
TXNDC17,float64,248,0,0,0,0
BUD13,float64,248,0,0,0,0
CPPED1,float64,248,0,0,0,0
VPS25,float64,248,0,0,0,0
MRPL45,float64,248,0,0,0,0
C7orf50,float64,248,0,0,0,0
LZTS2,float64,248,0,0,0,0
SDF4,float64,248,0,0,0,0
SRSF8,float64,248,0,0,0,0
PDCD2L,float64,248,0,0,0,0
PAAF1,float64,248,0,0,0,0
PYM1,float64,248,0,0,0,0
PYGO2,float64,248,0,0,0,0
CHCHD6,float64,248,0,0,0,0
ADPGK,float64,248,0,0,0,0
GPATCH1,float64,248,0,0,0,0
RIOK1,float64,248,0,0,0,0
UQCC2,float64,248,0,0,0,0
MIEN1,float64,248,0,0,0,0
LLPH,float64,248,0,0,0,0
ZNG1A,float64,248,0,0,0,0
GINS4,float64,248,0,0,0,0
UTP23,float64,248,0,0,0,0
PELO,float64,248,0,0,0,0
GINS3,float64,248,0,0,0,0
PRXL2A,float64,248,0,0,0,0
WDR83,float64,248,0,0,0,0
TRIM56,float64,248,0,0,0,0
ERP44,float64,248,0,0,0,0
NOL10,float64,248,0,0,0,0
NTPCR,float64,248,0,0,0,0
TACO1,float64,248,0,0,0,0
HDHD3,float64,248,0,0,0,0
TUBGCP2,float64,248,0,0,0,0
ESYT1,float64,248,0,0,0,0
UBAC1,float64,248,0,0,0,0
CCM2,float64,248,0,0,0,0
RTKN,float64,248,0,0,0,0
CNPY3,float64,248,0,0,0,0
MTG1,float64,248,0,0,0,0
ALG1,float64,248,0,0,0,0
INPP5K,float64,248,0,0,0,0
COPS4,float64,248,0,0,0,0
WAC,float64,248,0,0,0,0
DIDO1,float64,248,0,0,0,0
MTA3,float64,248,0,0,0,0
RBM42,float64,248,0,0,0,0
DCTN5,float64,248,0,0,0,0
MCMBP,float64,248,0,0,0,0
PTGES3L,float64,248,0,0,0,0
DCUN1D5,float64,248,0,0,0,0
RAMAC,float64,248,0,0,0,0
ANP32E,float64,248,0,0,0,0
MED10,float64,248,0,0,0,0
LRRC1,float64,248,0,0,0,0
PI4K2A,float64,248,0,0,0,0
TMEM43,float64,248,0,0,0,0
TBCD,float64,248,0,0,0,0
NDC1,float64,248,0,0,0,0
FUCA2,float64,248,0,0,0,0
HGH1,float64,248,0,0,0,0
DHRS4,float64,248,0,0,0,0
LMF2,float64,248,0,0,0,0
NDUFAF3,float64,248,0,0,0,0
C1orf35,float64,248,0,0,0,0
DOHH,float64,248,0,0,0,0
SPINDOC,float64,248,0,0,0,0
TMEM70,float64,248,0,0,0,0
ISCA1,float64,248,0,0,0,0
TUBB6,float64,248,0,0,0,0
PAXX,float64,248,0,0,0,0
POLR3C,float64,248,0,0,0,0
MSTO1,float64,248,0,0,0,0
PHF23,float64,248,0,0,0,0
PDCD10,float64,248,0,0,0,0
RPP25,float64,248,0,0,0,0
DERL1,float64,248,0,0,0,0
HTATIP2,float64,248,0,0,0,0
DDX23,float64,248,0,0,0,0
WRAP53,float64,248,0,0,0,0
APOO,float64,248,0,0,0,0
MRI1,float64,248,0,0,0,0
WDR18,float64,248,0,0,0,0
THUMPD3,float64,248,0,0,0,0
ADI1,float64,248,0,0,0,0
CEP250,float64,248,0,0,0,0
MECR,float64,248,0,0,0,0
NTMT1,float64,248,0,0,0,0
KATNB1,float64,248,0,0,0,0
DSCC1,float64,248,0,0,0,0
MLST8,float64,248,0,0,0,0
C2orf49,float64,248,0,0,0,0
TMEM109,float64,248,0,0,0,0
PBDC1,float64,248,0,0,0,0
NOC4L,float64,248,0,0,0,0
UTP14A,float64,248,0,0,0,0
DUSP23,float64,248,0,0,0,0
TMED9,float64,248,0,0,0,0
NUP58,float64,248,0,0,0,0
SELENOO,float64,248,0,0,0,0
GNL3,float64,248,0,0,0,0
AFG2B,float64,248,0,0,0,0
TRMT61B,float64,248,0,0,0,0
TMUB1,float64,248,0,0,0,0
TIMM21,float64,248,0,0,0,0
KIFC1,float64,248,0,0,0,0
NUP85,float64,248,0,0,0,0
DDA1,float64,248,0,0,0,0
HIRIP3,float64,248,0,0,0,0
IFT27,float64,248,0,0,0,0
YJU2,float64,248,0,0,0,0
NUDT9,float64,248,0,0,0,0
TARS2,float64,248,0,0,0,0
ACAT2,float64,248,0,0,0,0
RBM4,float64,248,0,0,0,0
FUNDC2,float64,248,0,0,0,0
SF3B5,float64,248,0,0,0,0
SFXN3,float64,248,0,0,0,0
CHID1,float64,248,0,0,0,0
SLC4A1AP,float64,248,0,0,0,0
SORBS1,float64,248,0,0,0,0
HINT2,float64,248,0,0,0,0
SGPP1,float64,248,0,0,0,0
OSBPL11,float64,248,0,0,0,0
RAB11FIP5,float64,248,0,0,0,0
NAA15,float64,248,0,0,0,0
BCL2L13,float64,248,0,0,0,0
SLC12A9,float64,248,0,0,0,0
SRRT,float64,248,0,0,0,0
QTRT1,float64,248,0,0,0,0
TMEM59,float64,248,0,0,0,0
AP1M1,float64,248,0,0,0,0
NUSAP1,float64,248,0,0,0,0
OSBPL1A,float64,248,0,0,0,0
HDHD5,float64,248,0,0,0,0
MAK16,float64,248,0,0,0,0
ITPA,float64,248,0,0,0,0
RTF2,float64,248,0,0,0,0
CHMP4A,float64,248,0,0,0,0
EIF2A,float64,248,0,0,0,0
PECR,float64,248,0,0,0,0
SEC11C,float64,248,0,0,0,0
KDM5D,float64,248,0,0,0,0
CADM1,float64,248,0,0,0,0
POLDIP3,float64,248,0,0,0,0
KIAA1671,float64,248,0,0,0,0
GNB1L,float64,248,0,0,0,0
FUT8,float64,248,0,0,0,0
MRPL20,float64,248,0,0,0,0
MRPL13,float64,248,0,0,0,0
MRPL9,float64,248,0,0,0,0
MRPL4,float64,248,0,0,0,0
MRPL1,float64,248,0,0,0,0
NIFK,float64,248,0,0,0,0
YTHDF1,float64,248,0,0,0,0
RBCK1,float64,248,0,0,0,0
MRPS26,float64,248,0,0,0,0
NLN,float64,248,0,0,0,0
CEP41,float64,248,0,0,0,0
SETD2,float64,248,0,0,0,0
TBC1D2,float64,248,0,0,0,0
NSD3,float64,248,0,0,0,0
NUF2,float64,248,0,0,0,0
MRPL37,float64,248,0,0,0,0
GTPBP4,float64,248,0,0,0,0
ASPSCR1,float64,248,0,0,0,0
OSBPL8,float64,248,0,0,0,0
UACA,float64,248,0,0,0,0
WDR11,float64,248,0,0,0,0
UPF3B,float64,248,0,0,0,0
CRNKL1,float64,248,0,0,0,0
TBL1XR1,float64,248,0,0,0,0
UBL5,float64,248,0,0,0,0
PPP1R12C,float64,248,0,0,0,0
ULBP2,float64,248,0,0,0,0
EDEM3,float64,248,0,0,0,0
NIBAN1,float64,248,0,0,0,0
UBXN6,float64,248,0,0,0,0
API5,float64,248,0,0,0,0
TRIM4,float64,248,0,0,0,0
TRIM2,float64,248,0,0,0,0
UNK,float64,248,0,0,0,0
FTO,float64,248,0,0,0,0
ZDHHC5,float64,248,0,0,0,0
TNKS1BP1,float64,248,0,0,0,0
UBE2O,float64,248,0,0,0,0
TANC1,float64,248,0,0,0,0
XPO4,float64,248,0,0,0,0
LNPK,float64,248,0,0,0,0
CEP44,float64,248,0,0,0,0
WDR33,float64,248,0,0,0,0
WDR12,float64,248,0,0,0,0
PITHD1,float64,248,0,0,0,0
COMMD5,float64,248,0,0,0,0
REXO4,float64,248,0,0,0,0
DDX24,float64,248,0,0,0,0
POLR1E,float64,248,0,0,0,0
SKIC8,float64,248,0,0,0,0
SLIRP,float64,248,0,0,0,0
CCDC90B,float64,248,0,0,0,0
NIF3L1,float64,248,0,0,0,0
EGLN1,float64,248,0,0,0,0
PSME3IP1,float64,248,0,0,0,0
COA1,float64,248,0,0,0,0
MFF,float64,248,0,0,0,0
UBA5,float64,248,0,0,0,0
MKRN2,float64,248,0,0,0,0
TMEM126A,float64,248,0,0,0,0
PAIP1,float64,248,0,0,0,0
CLPB,float64,248,0,0,0,0
MIS12,float64,248,0,0,0,0
LSG1,float64,248,0,0,0,0
FAM107B,float64,248,0,0,0,0
NAT10,float64,248,0,0,0,0
KLC2,float64,248,0,0,0,0
SLC25A31,float64,248,0,0,0,0
ILKAP,float64,248,0,0,0,0
XRN2,float64,248,0,0,0,0
TOLLIP,float64,248,0,0,0,0
SAP130,float64,248,0,0,0,0
BRD8,float64,248,0,0,0,0
NSRP1,float64,248,0,0,0,0
RACGAP1,float64,248,0,0,0,0
CSTF2T,float64,248,0,0,0,0
WWP1,float64,248,0,0,0,0
PCBD2,float64,248,0,0,0,0
NT5C3A,float64,248,0,0,0,0
HDHD2,float64,248,0,0,0,0
QRSL1,float64,248,0,0,0,0
DDX47,float64,248,0,0,0,0
MAGT1,float64,248,0,0,0,0
MRPL18,float64,248,0,0,0,0
TSPYL1,float64,248,0,0,0,0
LMAN2L,float64,248,0,0,0,0
SMG9,float64,248,0,0,0,0
C11orf54,float64,248,0,0,0,0
FAM234A,float64,248,0,0,0,0
DNTTIP1,float64,248,0,0,0,0
SIL1,float64,248,0,0,0,0
ANAPC1,float64,248,0,0,0,0
IRF2BPL,float64,248,0,0,0,0
POLR3F,float64,248,0,0,0,0
NUCKS1,float64,248,0,0,0,0
ASCC2,float64,248,0,0,0,0
RBSN,float64,248,0,0,0,0
ISCU,float64,248,0,0,0,0
OSBPL2,float64,248,0,0,0,0
ATG5,float64,248,0,0,0,0
MED28,float64,248,0,0,0,0
EHD4,float64,248,0,0,0,0
SPTBN4,float64,248,0,0,0,0
VPS33B,float64,248,0,0,0,0
VPS16,float64,248,0,0,0,0
VPS11,float64,248,0,0,0,0
SH3BGRL3,float64,248,0,0,0,0
TRIOBP,float64,248,0,0,0,0
SLK,float64,248,0,0,0,0
PPIL3,float64,248,0,0,0,0
SLC38A1,float64,248,0,0,0,0
PDCL3,float64,248,0,0,0,0
TAOK3,float64,248,0,0,0,0
RAB3GAP2,float64,248,0,0,0,0
ADNP,float64,248,0,0,0,0
DPH5,float64,248,0,0,0,0
DHX36,float64,248,0,0,0,0
PPA2,float64,248,0,0,0,0
MRPL46,float64,248,0,0,0,0
PARL,float64,248,0,0,0,0
PNN,float64,248,0,0,0,0
TMEM245,float64,248,0,0,0,0
CPVL,float64,248,0,0,0,0
C11orf68,float64,248,0,0,0,0
GHITM,float64,248,0,0,0,0
BOLA2,float64,248,0,0,0,0
TMX1,float64,248,0,0,0,0
NELFA,float64,248,0,0,0,0
ACBD3,float64,248,0,0,0,0
CDC42EP4,float64,248,0,0,0,0
CENPH,float64,248,0,0,0,0
PTPN23,float64,248,0,0,0,0
UNC45A,float64,248,0,0,0,0
DNAJC5,float64,248,0,0,0,0
DSN1,float64,248,0,0,0,0
C1orf198,float64,248,0,0,0,0
CHMP4B,float64,248,0,0,0,0
FN3K,float64,248,0,0,0,0
POFUT1,float64,248,0,0,0,0
TOR3A,float64,248,0,0,0,0
WNK1,float64,248,0,0,0,0
RNPEP,float64,248,0,0,0,0
GOLPH3L,float64,248,0,0,0,0
GOLPH3,float64,248,0,0,0,0
OSGEPL1,float64,248,0,0,0,0
TUBB1,float64,248,0,0,0,0
RHOJ,float64,248,0,0,0,0
GLIPR2,float64,248,0,0,0,0
ZHX3,float64,248,0,0,0,0
TRABD,float64,248,0,0,0,0
SENP3,float64,248,0,0,0,0
OSBPL3,float64,248,0,0,0,0
SMARCAD1,float64,248,0,0,0,0
EHD1,float64,248,0,0,0,0
ESF1,float64,248,0,0,0,0
ALG2,float64,248,0,0,0,0
ACTL8,float64,248,0,0,0,0
ZNF644,float64,248,0,0,0,0
HEATR1,float64,248,0,0,0,0
POMK,float64,248,0,0,0,0
RABEP2,float64,248,0,0,0,0
TFB2M,float64,248,0,0,0,0
CDCP1,float64,248,0,0,0,0
STEEP1,float64,248,0,0,0,0
DHX35,float64,248,0,0,0,0
CCDC134,float64,248,0,0,0,0
CCDC86,float64,248,0,0,0,0
NOL6,float64,248,0,0,0,0
EPS8L2,float64,248,0,0,0,0
ESRP2,float64,248,0,0,0,0
RPAP3,float64,248,0,0,0,0
ALG9,float64,248,0,0,0,0
RIOX1,float64,248,0,0,0,0
WDR55,float64,248,0,0,0,0
RNF167,float64,248,0,0,0,0
DCTPP1,float64,248,0,0,0,0
SH2D4A,float64,248,0,0,0,0
PEAK1,float64,248,0,0,0,0
RPF2,float64,248,0,0,0,0
SMYD3,float64,248,0,0,0,0
AAMDC,float64,248,0,0,0,0
WDR26,float64,248,0,0,0,0
TDRD3,float64,248,0,0,0,0
C8orf33,float64,248,0,0,0,0
SUDS3,float64,248,0,0,0,0
SCAF1,float64,248,0,0,0,0
NRDE2,float64,248,0,0,0,0
KAT8,float64,248,0,0,0,0
PTGES2,float64,248,0,0,0,0
PHAX,float64,248,0,0,0,0
UBE2Z,float64,248,0,0,0,0
ACAD9,float64,248,0,0,0,0
NT5DC2,float64,248,0,0,0,0
RMND5A,float64,248,0,0,0,0
PRKRIP1,float64,248,0,0,0,0
CAAP1,float64,248,0,0,0,0
NOL11,float64,248,0,0,0,0
DDX31,float64,248,0,0,0,0
TMT1A,float64,248,0,0,0,0
BRD9,float64,248,0,0,0,0
ECT2,float64,248,0,0,0,0
PLEKHF2,float64,248,0,0,0,0
ANKZF1,float64,248,0,0,0,0
GORASP2,float64,248,0,0,0,0
ZWILCH,float64,248,0,0,0,0
JPT2,float64,248,0,0,0,0
SLC25A22,float64,248,0,0,0,0
PSTPIP2,float64,248,0,0,0,0
MED20,float64,248,0,0,0,0
WDR76,float64,248,0,0,0,0
QTRT2,float64,248,0,0,0,0
ARMT1,float64,248,0,0,0,0
CNOT10,float64,248,0,0,0,0
LRRC40,float64,248,0,0,0,0
EHMT1,float64,248,0,0,0,0
SFXN1,float64,248,0,0,0,0
VIPAS39,float64,248,0,0,0,0
COG4,float64,248,0,0,0,0
ACTR5,float64,248,0,0,0,0
VPS37B,float64,248,0,0,0,0
MRPL44,float64,248,0,0,0,0
ISG20L2,float64,248,0,0,0,0
L2HGDH,float64,248,0,0,0,0
COPS7B,float64,248,0,0,0,0
NHEJ1,float64,248,0,0,0,0
RPF1,float64,248,0,0,0,0
POLR1B,float64,248,0,0,0,0
UCK1,float64,248,0,0,0,0
FN3KRP,float64,248,0,0,0,0
CARS2,float64,248,0,0,0,0
PPCS,float64,248,0,0,0,0
MEAF6,float64,248,0,0,0,0
SAP30L,float64,248,0,0,0,0
NMNAT1,float64,248,0,0,0,0
C17orf75,float64,248,0,0,0,0
SIAE,float64,248,0,0,0,0
PLEKHA5,float64,248,0,0,0,0
UPF2,float64,248,0,0,0,0
GNB4,float64,248,0,0,0,0
XPO5,float64,248,0,0,0,0
GRPEL1,float64,248,0,0,0,0
MYG1,float64,248,0,0,0,0
PLEKHA2,float64,248,0,0,0,0
SCPEP1,float64,248,0,0,0,0
SP110,float64,248,0,0,0,0
CACYBP,float64,248,0,0,0,0
ZFYVE1,float64,248,0,0,0,0
PDF,float64,248,0,0,0,0
RDH14,float64,248,0,0,0,0
AS3MT,float64,248,0,0,0,0
PLGRKT,float64,248,0,0,0,0
NMRAL1,float64,248,0,0,0,0
SPC25,float64,248,0,0,0,0
SLC38A10,float64,248,0,0,0,0
ETNK1,float64,248,0,0,0,0
TMEM165,float64,248,0,0,0,0
SLC25A19,float64,248,0,0,0,0
MRM3,float64,248,0,0,0,0
GLOD4,float64,248,0,0,0,0
CBX8,float64,248,0,0,0,0
MCCC2,float64,248,0,0,0,0
NCOA5,float64,248,0,0,0,0
MOV10,float64,248,0,0,0,0
METTL14,float64,248,0,0,0,0
CWC22,float64,248,0,0,0,0
AGO4,float64,248,0,0,0,0
CHD8,float64,248,0,0,0,0
SDF2L1,float64,248,0,0,0,0
XAB2,float64,248,0,0,0,0
PREB,float64,248,0,0,0,0
S100A14,float64,248,0,0,0,0
SRA1,float64,248,0,0,0,0
ATP13A1,float64,248,0,0,0,0
GOPC,float64,248,0,0,0,0
MRPL47,float64,248,0,0,0,0
LYRM4,float64,248,0,0,0,0
CHMP1A,float64,248,0,0,0,0
TM9SF3,float64,248,0,0,0,0
APMAP,float64,248,0,0,0,0
WDR6,float64,248,0,0,0,0
TUFT1,float64,248,0,0,0,0
ABCB6,float64,248,0,0,0,0
ZCCHC17,float64,248,0,0,0,0
HMG20A,float64,248,0,0,0,0
RAB18,float64,248,0,0,0,0
ALG13,float64,248,0,0,0,0
SSU72,float64,248,0,0,0,0
VTA1,float64,248,0,0,0,0
SARS2,float64,248,0,0,0,0
MRPS30,float64,248,0,0,0,0
DYNLRB1,float64,248,0,0,0,0
EMC7,float64,248,0,0,0,0
MID1IP1,float64,248,0,0,0,0
ENY2,float64,248,0,0,0,0
EXOSC4,float64,248,0,0,0,0
UBE2T,float64,248,0,0,0,0
NGRN,float64,248,0,0,0,0
OSGEP,float64,248,0,0,0,0
DMAP1,float64,248,0,0,0,0
UBN1,float64,248,0,0,0,0
ACP6,float64,248,0,0,0,0
ISYNA1,float64,248,0,0,0,0
BRD7,float64,248,0,0,0,0
DCP1A,float64,248,0,0,0,0
ACOT13,float64,248,0,0,0,0
MED4,float64,248,0,0,0,0
TIMMDC1,float64,248,0,0,0,0
RIC8A,float64,248,0,0,0,0
SEMA4B,float64,248,0,0,0,0
LUC7L,float64,248,0,0,0,0
TMEM9B,float64,248,0,0,0,0
RPS10P5,float64,248,0,0,0,0
LZTFL1,float64,248,0,0,0,0
MRPL40,float64,248,0,0,0,0
PPAN,float64,248,0,0,0,0
TIGAR,float64,248,0,0,0,0
JADE2,float64,248,0,0,0,0
RTN4,float64,248,0,0,0,0
HINT3,float64,248,0,0,0,0
RPRD1B,float64,248,0,0,0,0
XPNPEP3,float64,248,0,0,0,0
DDX4,float64,248,0,0,0,0
RRAGD,float64,248,0,0,0,0
PFDN4,float64,248,0,0,0,0
NIT2,float64,248,0,0,0,0
AVEN,float64,248,0,0,0,0
INCENP,float64,248,0,0,0,0
EXOSC5,float64,248,0,0,0,0
EXOSC3,float64,248,0,0,0,0
KIF13B,float64,248,0,0,0,0
PRDM10,float64,248,0,0,0,0
ANLN,float64,248,0,0,0,0
XPNPEP1,float64,248,0,0,0,0
GPHN,float64,248,0,0,0,0
BIN3,float64,248,0,0,0,0
UTP3,float64,248,0,0,0,0
STARD7,float64,248,0,0,0,0
BIRC6,float64,248,0,0,0,0
ACSS2,float64,248,0,0,0,0
DIABLO,float64,248,0,0,0,0
DDX21,float64,248,0,0,0,0
SAR1A,float64,248,0,0,0,0
NANS,float64,248,0,0,0,0
SH3GLB2,float64,248,0,0,0,0
EIF2B3,float64,248,0,0,0,0
MBNL1,float64,248,0,0,0,0
SLC17A5,float64,248,0,0,0,0
EIF4ENIF1,float64,248,0,0,0,0
CTPS2,float64,248,0,0,0,0
SDR39U1,float64,248,0,0,0,0
AAAS,float64,248,0,0,0,0
TUBG2,float64,248,0,0,0,0
ABCB10,float64,248,0,0,0,0
BAZ1A,float64,248,0,0,0,0
STRN4,float64,248,0,0,0,0
AASDHPPT,float64,248,0,0,0,0
CMC2,float64,248,0,0,0,0
UBQLN4,float64,248,0,0,0,0
SNX15,float64,248,0,0,0,0
HEBP1,float64,248,0,0,0,0
VPS45,float64,248,0,0,0,0
PNO1,float64,248,0,0,0,0
MRPL17,float64,248,0,0,0,0
PHPT1,float64,248,0,0,0,0
SERINC1,float64,248,0,0,0,0
ARHGAP35,float64,248,0,0,0,0
FAM114A2,float64,248,0,0,0,0
HELLS,float64,248,0,0,0,0
C1GALT1,float64,248,0,0,0,0
LTBP3,float64,248,0,0,0,0
TOMM22,float64,248,0,0,0,0
MBIP,float64,248,0,0,0,0
LANCL2,float64,248,0,0,0,0
KIF15,float64,248,0,0,0,0
RAD18,float64,248,0,0,0,0
HOMER3,float64,248,0,0,0,0
FARSB,float64,248,0,0,0,0
IARS2,float64,248,0,0,0,0
SLX9,float64,248,0,0,0,0
KLC4,float64,248,0,0,0,0
TREX1,float64,248,0,0,0,0
BMP2K,float64,248,0,0,0,0
ATG3,float64,248,0,0,0,0
SIRT3,float64,248,0,0,0,0
SMC4,float64,248,0,0,0,0
SACM1L,float64,248,0,0,0,0
OLA1,float64,248,0,0,0,0
CUTC,float64,248,0,0,0,0
ECHDC1,float64,248,0,0,0,0
RBM12,float64,248,0,0,0,0
MDN1,float64,248,0,0,0,0
DECR2,float64,248,0,0,0,0
ABHD10,float64,248,0,0,0,0
STAU2,float64,248,0,0,0,0
SHFL,float64,248,0,0,0,0
DDX28,float64,248,0,0,0,0
TMEM106B,float64,248,0,0,0,0
LIN7C,float64,248,0,0,0,0
AGPAT5,float64,248,0,0,0,0
TXLNG,float64,248,0,0,0,0
SPATS2L,float64,248,0,0,0,0
UFSP2,float64,248,0,0,0,0
ABCF3,float64,248,0,0,0,0
CYRIB,float64,248,0,0,0,0
ABCB8,float64,248,0,0,0,0
TDP1,float64,248,0,0,0,0
TBC1D23,float64,248,0,0,0,0
DCAF13,float64,248,0,0,0,0
IMP3,float64,248,0,0,0,0
EXOC1,float64,248,0,0,0,0
INTS9,float64,248,0,0,0,0
TMEM30A,float64,248,0,0,0,0
UQCC1,float64,248,0,0,0,0
SEPTIN11,float64,248,0,0,0,0
MED17,float64,248,0,0,0,0
PANK4,float64,248,0,0,0,0
TBC1D13,float64,248,0,0,0,0
EXD2,float64,248,0,0,0,0
DNAJC11,float64,248,0,0,0,0
INTS7,float64,248,0,0,0,0
FANCI,float64,248,0,0,0,0
ARL8B,float64,248,0,0,0,0
FGFR1OP2,float64,248,0,0,0,0
DNAJC17,float64,248,0,0,0,0
INTS13,float64,248,0,0,0,0
GNL3L,float64,248,0,0,0,0
DDX18,float64,248,0,0,0,0
INTS10,float64,248,0,0,0,0
MRPS18A,float64,248,0,0,0,0
PNPO,float64,248,0,0,0,0
ARMC1,float64,248,0,0,0,0
POLR3E,float64,248,0,0,0,0
SDAD1,float64,248,0,0,0,0
MTPAP,float64,248,0,0,0,0
NLE1,float64,248,0,0,0,0
NECAP2,float64,248,0,0,0,0
POLR3B,float64,248,0,0,0,0
RBM28,float64,248,0,0,0,0
RBM22,float64,248,0,0,0,0
BSDC1,float64,248,0,0,0,0
DMAC2,float64,248,0,0,0,0
WDR70,float64,248,0,0,0,0
ARGLU1,float64,248,0,0,0,0
SLTM,float64,248,0,0,0,0
ZNHIT6,float64,248,0,0,0,0
FKBP14,float64,248,0,0,0,0
PIH1D1,float64,248,0,0,0,0
RMND1,float64,248,0,0,0,0
PAK1IP1,float64,248,0,0,0,0
HIF1AN,float64,248,0,0,0,0
OXSM,float64,248,0,0,0,0
GID8,float64,248,0,0,0,0
MRPL22,float64,248,0,0,0,0
CZIB,float64,248,0,0,0,0
BABAM1,float64,248,0,0,0,0
THG1L,float64,248,0,0,0,0
HPF1,float64,248,0,0,0,0
IRAK4,float64,248,0,0,0,0
TRNAU1AP,float64,248,0,0,0,0
MRPL16,float64,248,0,0,0,0
NHP2,float64,248,0,0,0,0
OCIAD1,float64,248,0,0,0,0
ADPRS,float64,248,0,0,0,0
MARCHF5,float64,248,0,0,0,0
HYPK,float64,248,0,0,0,0
LYAR,float64,248,0,0,0,0
BPNT2,float64,248,0,0,0,0
CHCHD3,float64,248,0,0,0,0
MED29,float64,248,0,0,0,0
DUS2,float64,248,0,0,0,0
SIRT5,float64,248,0,0,0,0
MIOS,float64,248,0,0,0,0
SMPD4,float64,248,0,0,0,0
CWC25,float64,248,0,0,0,0
TEX10,float64,248,0,0,0,0
THUMPD1,float64,248,0,0,0,0
P4HTM,float64,248,0,0,0,0
TRMT1,float64,248,0,0,0,0
GDAP2,float64,248,0,0,0,0
BABAM2,float64,248,0,0,0,0
ING3,float64,248,0,0,0,0
CDKN2AIP,float64,248,0,0,0,0
DNAJB12,float64,248,0,0,0,0
NSMCE4A,float64,248,0,0,0,0
GAR1,float64,248,0,0,0,0
PPP4R2,float64,248,0,0,0,0
AATF,float64,248,0,0,0,0
DDX56,float64,248,0,0,0,0
TERF2IP,float64,248,0,0,0,0
ABI2,float64,248,0,0,0,0
BCLAF1,float64,248,0,0,0,0
UTP6,float64,248,0,0,0,0
MRPL39,float64,248,0,0,0,0
MAP3K20,float64,248,0,0,0,0
TMOD3,float64,248,0,0,0,0
MIS18A,float64,248,0,0,0,0
UGGT1,float64,248,0,0,0,0
CDK12,float64,248,0,0,0,0
FASTKD2,float64,248,0,0,0,0
TECR,float64,248,0,0,0,0
ERAP1,float64,248,0,0,0,0
UBAP1,float64,248,0,0,0,0
ACTR10,float64,248,0,0,0,0
USE1,float64,248,0,0,0,0
CISD1,float64,248,0,0,0,0
GGA3,float64,248,0,0,0,0
C9orf78,float64,248,0,0,0,0
FAM120A,float64,248,0,0,0,0
SMARCAL1,float64,248,0,0,0,0
SPG21,float64,248,0,0,0,0
UBP1,float64,248,0,0,0,0
IGF2BP1,float64,248,0,0,0,0
EIF2AK3,float64,248,0,0,0,0
COQ3,float64,248,0,0,0,0
MTCH1,float64,248,0,0,0,0
NUDT4,float64,248,0,0,0,0
HSPBP1,float64,248,0,0,0,0
MAT2B,float64,248,0,0,0,0
MYOF,float64,248,0,0,0,0
ITSN2,float64,248,0,0,0,0
NOP53,float64,248,0,0,0,0
EHD3,float64,248,0,0,0,0
EHD2,float64,248,0,0,0,0
ARHGEF12,float64,248,0,0,0,0
CNOT2,float64,248,0,0,0,0
NCKIPSD,float64,248,0,0,0,0
TMOD2,float64,248,0,0,0,0
OGFR,float64,248,0,0,0,0
LMCD1,float64,248,0,0,0,0
CRIM1,float64,248,0,0,0,0
PALS2,float64,248,0,0,0,0
CHMP5,float64,248,0,0,0,0
COMMD9,float64,248,0,0,0,0
CWC15,float64,248,0,0,0,0
MRPL15,float64,248,0,0,0,0
THYN1,float64,248,0,0,0,0
CCDC59,float64,248,0,0,0,0
NDUFAF4,float64,248,0,0,0,0
HACD3,float64,248,0,0,0,0
NDUFA13,float64,248,0,0,0,0
PDP1,float64,248,0,0,0,0
KCMF1,float64,248,0,0,0,0
RAI14,float64,248,0,0,0,0
VAPA,float64,248,0,0,0,0
MARK1,float64,248,0,0,0,0
MACROH2A2,float64,248,0,0,0,0
MRPL27,float64,248,0,0,0,0
SENP1,float64,248,0,0,0,0
CXXC1,float64,248,0,0,0,0
SH3BP4,float64,248,0,0,0,0
SEPTIN10,float64,248,0,0,0,0
HMG20B,float64,248,0,0,0,0
POLR1H,float64,248,0,0,0,0
PHRF1,float64,248,0,0,0,0
CALCOCO1,float64,248,0,0,0,0
NHSL3,float64,248,0,0,0,0
CCDC88C,float64,248,0,0,0,0
VPS18,float64,248,0,0,0,0
RCC2,float64,248,0,0,0,0
RELCH,float64,248,0,0,0,0
DIP2B,float64,248,0,0,0,0
BCCIP,float64,248,0,0,0,0
STK26,float64,248,0,0,0,0
PTGFRN,float64,248,0,0,0,0
CTTNBP2NL,float64,248,0,0,0,0
CHD7,float64,248,0,0,0,0
RRBP1,float64,248,0,0,0,0
ANKIB1,float64,248,0,0,0,0
CPSF2,float64,248,0,0,0,0
