,dtype,n_values,n_nan_total,n_non_numeric_values,n_posinf,n_neginf
NCCRP1,float64,248,0,0,0,0
KRTDAP,float64,248,0,0,0,0
COL25A1,float64,248,0,0,0,0
FAM83G,float64,248,0,0,0,0
CFAP77,float64,248,0,0,0,0
SRSF10,float64,248,0,0,0,0
HBA2,float64,248,0,0,0,0
DUSP28,float64,248,0,0,0,0
CCDC9B,float64,248,0,0,0,0
NBR1,float64,248,0,0,0,0
OR2G6,float64,248,0,0,0,0
RALGAPA2,float64,248,0,0,0,0
NDOR1,float64,248,0,0,0,0
FBLL1,float64,248,0,0,0,0
NKAIN2,float64,248,0,0,0,0
KRTAP1-1,float64,248,0,0,0,0
PAQR9,float64,248,0,0,0,0
CLEC20A,float64,248,0,0,0,0
CFAP54,float64,248,0,0,0,0
CLN3,float64,248,0,0,0,0
FAM72B,float64,248,0,0,0,0
ASAH2,float64,248,0,0,0,0
SUMO2,float64,248,0,0,0,0
NANOS1,float64,248,0,0,0,0
HMX3,float64,248,0,0,0,0
IGFL3,float64,248,0,0,0,0
GOLGA8M,float64,248,0,0,0,0
ZNF177,float64,248,0,0,0,0
RTL6,float64,248,0,0,0,0
DPYD,float64,248,0,0,0,0
S100A16,float64,248,0,0,0,0
PTAR1,float64,248,0,0,0,0
CC2D2B,float64,248,0,0,0,0
RNASE9,float64,248,0,0,0,0
SAXO2,float64,248,0,0,0,0
RHCE,float64,248,0,0,0,0
C2orf80,float64,248,0,0,0,0
IDO2,float64,248,0,0,0,0
PARVB,float64,248,0,0,0,0
SLC4A5,float64,248,0,0,0,0
UROS,float64,248,0,0,0,0
OR56A5,float64,248,0,0,0,0
KRTAP24-1,float64,248,0,0,0,0
ZDHHC9,float64,248,0,0,0,0
QRFP,float64,248,0,0,0,0
DUSP29,float64,248,0,0,0,0
SMIM15,float64,248,0,0,0,0
OSTN,float64,248,0,0,0,0
VWC2,float64,248,0,0,0,0
FAM221A,float64,248,0,0,0,0
TMEM120B,float64,248,0,0,0,0
FSIP2,float64,248,0,0,0,0
RBM34,float64,248,0,0,0,0
NOXA1,float64,248,0,0,0,0
TMEM198,float64,248,0,0,0,0
BCL2L15,float64,248,0,0,0,0
FZD9,float64,248,0,0,0,0
SPRED3,float64,248,0,0,0,0
OPTC,float64,248,0,0,0,0
PLET1,float64,248,0,0,0,0
ADRB3,float64,248,0,0,0,0
SKOR1,float64,248,0,0,0,0
CATSPER4,float64,248,0,0,0,0
PRELP,float64,248,0,0,0,0
PLA2G2E,float64,248,0,0,0,0
ZNF548,float64,248,0,0,0,0
MTF1,float64,248,0,0,0,0
TMCO2,float64,248,0,0,0,0
SHISA6,float64,248,0,0,0,0
TMEM201,float64,248,0,0,0,0
NHLRC3,float64,248,0,0,0,0
HMX2,float64,248,0,0,0,0
SNTN,float64,248,0,0,0,0
ZDHHC11,float64,248,0,0,0,0
CALHM6,float64,248,0,0,0,0
CNR2,float64,248,0,0,0,0
SLX4,float64,248,0,0,0,0
ENTPD8,float64,248,0,0,0,0
RPL14,float64,248,0,0,0,0
BEND4,float64,248,0,0,0,0
FAM78B,float64,248,0,0,0,0
ZNF563,float64,248,0,0,0,0
TMC3,float64,248,0,0,0,0
POTEA,float64,248,0,0,0,0
FBF1,float64,248,0,0,0,0
KLRG2,float64,248,0,0,0,0
ASTL,float64,248,0,0,0,0
MSL1,float64,248,0,0,0,0
LRRK2,float64,248,0,0,0,0
BSX,float64,248,0,0,0,0
GJB3,float64,248,0,0,0,0
INSYN2A,float64,248,0,0,0,0
TRMT2B,float64,248,0,0,0,0
HACD4,float64,248,0,0,0,0
CFAP126,float64,248,0,0,0,0
NYX,float64,248,0,0,0,0
FAM120AOS,float64,248,0,0,0,0
UTS2B,float64,248,0,0,0,0
C9orf152,float64,248,0,0,0,0
NOC2L,float64,248,0,0,0,0
MSANTD1,float64,248,0,0,0,0
AADACL3,float64,248,0,0,0,0
NELFB,float64,248,0,0,0,0
SLC15A5,float64,248,0,0,0,0
LIPI,float64,248,0,0,0,0
LRRC66,float64,248,0,0,0,0
ZNF292,float64,248,0,0,0,0
HUS1B,float64,248,0,0,0,0
KCTD21,float64,248,0,0,0,0
SBSN,float64,248,0,0,0,0
ADAT2,float64,248,0,0,0,0
KIR2DL4,float64,248,0,0,0,0
MAGEB16,float64,248,0,0,0,0
VHLL,float64,248,0,0,0,0
DUSP21,float64,248,0,0,0,0
ZNF567,float64,248,0,0,0,0
NDUFA4,float64,248,0,0,0,0
ANKDD1B,float64,248,0,0,0,0
ALKBH2,float64,248,0,0,0,0
RNFT1,float64,248,0,0,0,0
RNF222,float64,248,0,0,0,0
CGB5,float64,248,0,0,0,0
RELN,float64,248,0,0,0,0
FAM111B,float64,248,0,0,0,0
APOD,float64,248,0,0,0,0
H1-0,float64,248,0,0,0,0
GAGE2A,float64,248,0,0,0,0
LITAF,float64,248,0,0,0,0
VSTM1,float64,248,0,0,0,0
TMEM120A,float64,248,0,0,0,0
ARID2,float64,248,0,0,0,0
FAM25G,float64,248,0,0,0,0
SF3B3,float64,248,0,0,0,0
PRSS48,float64,248,0,0,0,0
IL1RAPL2,float64,248,0,0,0,0
BLOC1S3,float64,248,0,0,0,0
SP6,float64,248,0,0,0,0
ANKRD34B,float64,248,0,0,0,0
PLAC9,float64,248,0,0,0,0
FAM47B,float64,248,0,0,0,0
NKAPL,float64,248,0,0,0,0
FSCB,float64,248,0,0,0,0
CLDN4,float64,248,0,0,0,0
ZNF573,float64,248,0,0,0,0
GRAPL,float64,248,0,0,0,0
FAM47E,float64,248,0,0,0,0
JPT1,float64,248,0,0,0,0
ZNF527,float64,248,0,0,0,0
ZAR1L,float64,248,0,0,0,0
KRTAP10-12,float64,248,0,0,0,0
S100A13,float64,248,0,0,0,0
ZNF33A,float64,248,0,0,0,0
OR14I1,float64,248,0,0,0,0
KRT77,float64,248,0,0,0,0
PCDH18,float64,248,0,0,0,0
DCAF8L2,float64,248,0,0,0,0
ZNF600,float64,248,0,0,0,0
BTBD8,float64,248,0,0,0,0
MAOA,float64,248,0,0,0,0
C15orf61,float64,248,0,0,0,0
NUGGC,float64,248,0,0,0,0
TSPYL1,float64,248,0,0,0,0
SPANXN3,float64,248,0,0,0,0
TRIM64B,float64,248,0,0,0,0
PNRC2,float64,248,0,0,0,0
DRICH1,float64,248,0,0,0,0
GJB5,float64,248,0,0,0,0
FHIT,float64,248,0,0,0,0
ALKAL2,float64,248,0,0,0,0
ZKSCAN3,float64,248,0,0,0,0
FOXR2,float64,248,0,0,0,0
RRP7A,float64,248,0,0,0,0
LIN54,float64,248,0,0,0,0
FAM53B,float64,248,0,0,0,0
FAM180A,float64,248,0,0,0,0
BNIP5,float64,248,0,0,0,0
SPANXN4,float64,248,0,0,0,0
S100A14,float64,248,0,0,0,0
KAZN,float64,248,0,0,0,0
SLC35E2B,float64,248,0,0,0,0
TOGARAM2,float64,248,0,0,0,0
SPATA31D4,float64,248,0,0,0,0
NEMP2,float64,248,0,0,0,0
KIAA0408,float64,248,0,0,0,0
GSPT2,float64,248,0,0,0,0
TBC1D28,float64,248,0,0,0,0
C8orf76,float64,248,0,0,0,0
CXCL17,float64,248,0,0,0,0
OTUD6A,float64,248,0,0,0,0
HMGB1,float64,248,0,0,0,0
MMP23B,float64,248,0,0,0,0
SH2D5,float64,248,0,0,0,0
ZFP92,float64,248,0,0,0,0
NCR1,float64,248,0,0,0,0
RASSF10,float64,248,0,0,0,0
GJB4,float64,248,0,0,0,0
OR2L13,float64,248,0,0,0,0
BLOC1S2,float64,248,0,0,0,0
SYCP2,float64,248,0,0,0,0
ZNF724,float64,248,0,0,0,0
IL1RAP,float64,248,0,0,0,0
PTPRT,float64,248,0,0,0,0
MYBPC1,float64,248,0,0,0,0
PAX5,float64,248,0,0,0,0
OR5K4,float64,248,0,0,0,0
OR6M1,float64,248,0,0,0,0
SPOCK3,float64,248,0,0,0,0
ZNF676,float64,248,0,0,0,0
ZNF699,float64,248,0,0,0,0
TDRD7,float64,248,0,0,0,0
CFAP119,float64,248,0,0,0,0
OR8A1,float64,248,0,0,0,0
MATCAP1,float64,248,0,0,0,0
HLA-DRB1,float64,248,0,0,0,0
VN1R2,float64,248,0,0,0,0
MYT1,float64,248,0,0,0,0
SERPINA3,float64,248,0,0,0,0
AKR1C3,float64,248,0,0,0,0
SPATS2L,float64,248,0,0,0,0
ZNF250,float64,248,0,0,0,0
WDSUB1,float64,248,0,0,0,0
ZNF79,float64,248,0,0,0,0
S100A4,float64,248,0,0,0,0
PLEKHG4,float64,248,0,0,0,0
KRTAP4-3,float64,248,0,0,0,0
FAT4,float64,248,0,0,0,0
KIF19,float64,248,0,0,0,0
OR6K2,float64,248,0,0,0,0
ZNF681,float64,248,0,0,0,0
ACADSB,float64,248,0,0,0,0
STK40,float64,248,0,0,0,0
OR10J1,float64,248,0,0,0,0
TMEM63A,float64,248,0,0,0,0
CTSE,float64,248,0,0,0,0
SEMA4A,float64,248,0,0,0,0
HRCT1,float64,248,0,0,0,0
MPHOSPH8,float64,248,0,0,0,0
GREB1,float64,248,0,0,0,0
SIRPB2,float64,248,0,0,0,0
ZNF766,float64,248,0,0,0,0
RYR1,float64,248,0,0,0,0
SRGAP3,float64,248,0,0,0,0
KRTAP5-3,float64,248,0,0,0,0
FAM217B,float64,248,0,0,0,0
SULT1C3,float64,248,0,0,0,0
TUBB,float64,248,0,0,0,0
LCOR,float64,248,0,0,0,0
SUPT5H,float64,248,0,0,0,0
XPNPEP3,float64,248,0,0,0,0
OR2T2,float64,248,0,0,0,0
OR2C3,float64,248,0,0,0,0
ZNF107,float64,248,0,0,0,0
OR10S1,float64,248,0,0,0,0
SFTA2,float64,248,0,0,0,0
PPIA,float64,248,0,0,0,0
ZNF471,float64,248,0,0,0,0
OR10J3,float64,248,0,0,0,0
ZNF836,float64,248,0,0,0,0
ZNF493,float64,248,0,0,0,0
GTF2IRD2,float64,248,0,0,0,0
GRM7,float64,248,0,0,0,0
SUPT3H,float64,248,0,0,0,0
BECN2,float64,248,0,0,0,0
NIF3L1,float64,248,0,0,0,0
ATP2A1,float64,248,0,0,0,0
IARS1,float64,248,0,0,0,0
POM121,float64,248,0,0,0,0
ZBTB44,float64,248,0,0,0,0
GIMAP5,float64,248,0,0,0,0
STK31,float64,248,0,0,0,0
CGB7,float64,248,0,0,0,0
NLGN3,float64,248,0,0,0,0
OR8D1,float64,248,0,0,0,0
ADH7,float64,248,0,0,0,0
ZKSCAN7,float64,248,0,0,0,0
ZNF729,float64,248,0,0,0,0
CD55,float64,248,0,0,0,0
CPNE4,float64,248,0,0,0,0
ZNF565,float64,248,0,0,0,0
NTNG2,float64,248,0,0,0,0
ELAVL3,float64,248,0,0,0,0
WDR5,float64,248,0,0,0,0
LONP1,float64,248,0,0,0,0
TRRAP,float64,248,0,0,0,0
NUDT11,float64,248,0,0,0,0
SRGAP2B,float64,248,0,0,0,0
FUT4,float64,248,0,0,0,0
ASB13,float64,248,0,0,0,0
SLC35F1,float64,248,0,0,0,0
ZNF34,float64,248,0,0,0,0
ZNF781,float64,248,0,0,0,0
OR4Q2,float64,248,0,0,0,0
ZNF140,float64,248,0,0,0,0
INCA1,float64,248,0,0,0,0
ZNF774,float64,248,0,0,0,0
PTPN1,float64,248,0,0,0,0
EVL,float64,248,0,0,0,0
SPANXD,float64,248,0,0,0,0
THEM5,float64,248,0,0,0,0
NOXO1,float64,248,0,0,0,0
EPHB4,float64,248,0,0,0,0
PRTN3,float64,248,0,0,0,0
ZNF765,float64,248,0,0,0,0
ZNF124,float64,248,0,0,0,0
XRCC6,float64,248,0,0,0,0
S100A5,float64,248,0,0,0,0
C20orf204,float64,248,0,0,0,0
PPP1R26,float64,248,0,0,0,0
NBPF4,float64,248,0,0,0,0
TSC22D2,float64,248,0,0,0,0
CRYBA4,float64,248,0,0,0,0
ASMT,float64,248,0,0,0,0
NPIPB15,float64,248,0,0,0,0
ZNF569,float64,248,0,0,0,0
ARMCX4,float64,248,0,0,0,0
YRDC,float64,248,0,0,0,0
ZNF777,float64,248,0,0,0,0
PIK3R4,float64,248,0,0,0,0
ZNF775,float64,248,0,0,0,0
ZNF605,float64,248,0,0,0,0
TRAPPC2,float64,248,0,0,0,0
RFX8,float64,248,0,0,0,0
MYL6B,float64,248,0,0,0,0
ZNF799,float64,248,0,0,0,0
FGF16,float64,248,0,0,0,0
SIAH1,float64,248,0,0,0,0
GK2,float64,248,0,0,0,0
C20orf96,float64,248,0,0,0,0
ESRRG,float64,248,0,0,0,0
IPO4,float64,248,0,0,0,0
NCOR2,float64,248,0,0,0,0
SULT1A1,float64,248,0,0,0,0
ARL9,float64,248,0,0,0,0
PRPF40A,float64,248,0,0,0,0
GDAP2,float64,248,0,0,0,0
TCEAL3,float64,248,0,0,0,0
ANAPC7,float64,248,0,0,0,0
TPK1,float64,248,0,0,0,0
SLC6A9,float64,248,0,0,0,0
AFAP1,float64,248,0,0,0,0
NACA,float64,248,0,0,0,0
MYO18A,float64,248,0,0,0,0
OR2T3,float64,248,0,0,0,0
SPTSSB,float64,248,0,0,0,0
BORCS6,float64,248,0,0,0,0
MAN2A2,float64,248,0,0,0,0
MME,float64,248,0,0,0,0
FAM72A,float64,248,0,0,0,0
CCDC196,float64,248,0,0,0,0
CACNA1H,float64,248,0,0,0,0
SULF2,float64,248,0,0,0,0
HBG2,float64,248,0,0,0,0
LAMA2,float64,248,0,0,0,0
PFN3,float64,248,0,0,0,0
PLXNB2,float64,248,0,0,0,0
OR5AC2,float64,248,0,0,0,0
AJAP1,float64,248,0,0,0,0
XRCC2,float64,248,0,0,0,0
MYO6,float64,248,0,0,0,0
MRTFA,float64,248,0,0,0,0
MBD3L2B,float64,248,0,0,0,0
HDAC2,float64,248,0,0,0,0
ZNF782,float64,248,0,0,0,0
SLC22A25,float64,248,0,0,0,0
POTEF,float64,248,0,0,0,0
ZNF846,float64,248,0,0,0,0
MMP1,float64,248,0,0,0,0
ADH1B,float64,248,0,0,0,0
UGT2B15,float64,248,0,0,0,0
TCF4,float64,248,0,0,0,0
WNK3,float64,248,0,0,0,0
SDHAF3,float64,248,0,0,0,0
HRH1,float64,248,0,0,0,0
RABL6,float64,248,0,0,0,0
ZNF136,float64,248,0,0,0,0
ZKSCAN5,float64,248,0,0,0,0
ZNF502,float64,248,0,0,0,0
TRAPPC4,float64,248,0,0,0,0
IFT70B,float64,248,0,0,0,0
SLC30A10,float64,248,0,0,0,0
TECPR2,float64,248,0,0,0,0
TLR7,float64,248,0,0,0,0
FAM180B,float64,248,0,0,0,0
ZFP62,float64,248,0,0,0,0
ERI2,float64,248,0,0,0,0
TOMM7,float64,248,0,0,0,0
HSH2D,float64,248,0,0,0,0
TRPV1,float64,248,0,0,0,0
ZNF33B,float64,248,0,0,0,0
ZNF512B,float64,248,0,0,0,0
AMZ2,float64,248,0,0,0,0
ZNF431,float64,248,0,0,0,0
ALKAL1,float64,248,0,0,0,0
NF1,float64,248,0,0,0,0
VKORC1L1,float64,248,0,0,0,0
ZNF418,float64,248,0,0,0,0
DAPK1,float64,248,0,0,0,0
LCE1B,float64,248,0,0,0,0
HLA-DQA1,float64,248,0,0,0,0
COL27A1,float64,248,0,0,0,0
GM2A,float64,248,0,0,0,0
H2AC13,float64,248,0,0,0,0
CLPSL2,float64,248,0,0,0,0
S100A2,float64,248,0,0,0,0
ZNF700,float64,248,0,0,0,0
POU3F4,float64,248,0,0,0,0
OR14A16,float64,248,0,0,0,0
CD47,float64,248,0,0,0,0
OR52K1,float64,248,0,0,0,0
TLE1,float64,248,0,0,0,0
MAML3,float64,248,0,0,0,0
H2AC11,float64,248,0,0,0,0
STRN3,float64,248,0,0,0,0
ZNF239,float64,248,0,0,0,0
SPINK14,float64,248,0,0,0,0
SPRR2B,float64,248,0,0,0,0
CHRNG,float64,248,0,0,0,0
ZSCAN16,float64,248,0,0,0,0
MVB12B,float64,248,0,0,0,0
ILRUN,float64,248,0,0,0,0
OR11G2,float64,248,0,0,0,0
POTEI,float64,248,0,0,0,0
ADA,float64,248,0,0,0,0
ARID5A,float64,248,0,0,0,0
PATE2,float64,248,0,0,0,0
PPTC7,float64,248,0,0,0,0
KRT39,float64,248,0,0,0,0
TOMM20L,float64,248,0,0,0,0
RGPD4,float64,248,0,0,0,0
NHLRC2,float64,248,0,0,0,0
H2AC7,float64,248,0,0,0,0
ZFP28,float64,248,0,0,0,0
CRACDL,float64,248,0,0,0,0
ZNG1C,float64,248,0,0,0,0
SCN8A,float64,248,0,0,0,0
LAMB3,float64,248,0,0,0,0
H2BC26,float64,248,0,0,0,0
SPMIP10,float64,248,0,0,0,0
KPNA5,float64,248,0,0,0,0
ANKRD36B,float64,248,0,0,0,0
ARHGEF12,float64,248,0,0,0,0
HCAR1,float64,248,0,0,0,0
PDLIM7,float64,248,0,0,0,0
FLNA,float64,248,0,0,0,0
TMEM26,float64,248,0,0,0,0
SRGAP1,float64,248,0,0,0,0
FAM3C,float64,248,0,0,0,0
NOP9,float64,248,0,0,0,0
OR2T4,float64,248,0,0,0,0
ZNF705A,float64,248,0,0,0,0
SLC39A10,float64,248,0,0,0,0
CASP4,float64,248,0,0,0,0
AP2A1,float64,248,0,0,0,0
ZNF585A,float64,248,0,0,0,0
FUT11,float64,248,0,0,0,0
SMIM10L2B,float64,248,0,0,0,0
ANXA4,float64,248,0,0,0,0
LAGE3,float64,248,0,0,0,0
WDR5B,float64,248,0,0,0,0
FAM163B,float64,248,0,0,0,0
NPIPB9,float64,248,0,0,0,0
WDR45,float64,248,0,0,0,0
METTL9,float64,248,0,0,0,0
ZNF138,float64,248,0,0,0,0
ZNF429,float64,248,0,0,0,0
ZNF470,float64,248,0,0,0,0
SERTAD1,float64,248,0,0,0,0
ZNF100,float64,248,0,0,0,0
EOLA2,float64,248,0,0,0,0
ZNF398,float64,248,0,0,0,0
ZSCAN25,float64,248,0,0,0,0
ANXA6,float64,248,0,0,0,0
ZNF441,float64,248,0,0,0,0
GMFB,float64,248,0,0,0,0
SIGLEC15,float64,248,0,0,0,0
ZNF420,float64,248,0,0,0,0
ZNF763,float64,248,0,0,0,0
ZMYM1,float64,248,0,0,0,0
DTHD1,float64,248,0,0,0,0
H4C3,float64,248,0,0,0,0
ZSCAN26,float64,248,0,0,0,0
MAFG,float64,248,0,0,0,0
ARRDC1,float64,248,0,0,0,0
KIAA1671,float64,248,0,0,0,0
KRT35,float64,248,0,0,0,0
IGF2R,float64,248,0,0,0,0
LCE1C,float64,248,0,0,0,0
GAL3ST4,float64,248,0,0,0,0
DYNC1H1,float64,248,0,0,0,0
SLC6A17,float64,248,0,0,0,0
IFNL3,float64,248,0,0,0,0
PCBP2,float64,248,0,0,0,0
ZGPAT,float64,248,0,0,0,0
SLC25A29,float64,248,0,0,0,0
PGAP1,float64,248,0,0,0,0
SRC,float64,248,0,0,0,0
ZNF679,float64,248,0,0,0,0
ZNF682,float64,248,0,0,0,0
OR8B8,float64,248,0,0,0,0
ZNF772,float64,248,0,0,0,0
ZNF257,float64,248,0,0,0,0
PCNX3,float64,248,0,0,0,0
ADAM32,float64,248,0,0,0,0
ACSL5,float64,248,0,0,0,0
LRRC8B,float64,248,0,0,0,0
ABCB8,float64,248,0,0,0,0
H3C12,float64,248,0,0,0,0
SND1,float64,248,0,0,0,0
ZNF785,float64,248,0,0,0,0
SULT1A2,float64,248,0,0,0,0
NEK5,float64,248,0,0,0,0
PSMD12,float64,248,0,0,0,0
MAGEA6,float64,248,0,0,0,0
ADGRA1,float64,248,0,0,0,0
PIWIL2,float64,248,0,0,0,0
NOL4L,float64,248,0,0,0,0
CYSRT1,float64,248,0,0,0,0
SLC22A4,float64,248,0,0,0,0
ZSCAN5B,float64,248,0,0,0,0
ENTPD4,float64,248,0,0,0,0
C1D,float64,248,0,0,0,0
TBC1D9B,float64,248,0,0,0,0
OR1J2,float64,248,0,0,0,0
H4C11,float64,248,0,0,0,0
SLC2A7,float64,248,0,0,0,0
FAM110D,float64,248,0,0,0,0
SERPINA1,float64,248,0,0,0,0
TPSB2,float64,248,0,0,0,0
KANK2,float64,248,0,0,0,0
C6orf141,float64,248,0,0,0,0
GTF2E2,float64,248,0,0,0,0
IL27,float64,248,0,0,0,0
GUCA2A,float64,248,0,0,0,0
RAD54B,float64,248,0,0,0,0
ZNF165,float64,248,0,0,0,0
SYNGAP1,float64,248,0,0,0,0
FITM2,float64,248,0,0,0,0
BLM,float64,248,0,0,0,0
KRBOX5,float64,248,0,0,0,0
OR10D3,float64,248,0,0,0,0
DDI2,float64,248,0,0,0,0
SVIL,float64,248,0,0,0,0
TRIM33,float64,248,0,0,0,0
LRP10,float64,248,0,0,0,0
PELI1,float64,248,0,0,0,0
ZNF655,float64,248,0,0,0,0
MRPL21,float64,248,0,0,0,0
LYPD2,float64,248,0,0,0,0
UAP1L1,float64,248,0,0,0,0
ZNF98,float64,248,0,0,0,0
FBXL22,float64,248,0,0,0,0
ZNF786,float64,248,0,0,0,0
ZNF517,float64,248,0,0,0,0
ZNF675,float64,248,0,0,0,0
SLC22A5,float64,248,0,0,0,0
DACT3,float64,248,0,0,0,0
ADARB1,float64,248,0,0,0,0
ZNF860,float64,248,0,0,0,0
HTT,float64,248,0,0,0,0
OR6N1,float64,248,0,0,0,0
C5AR1,float64,248,0,0,0,0
DIO3,float64,248,0,0,0,0
CYP2B6,float64,248,0,0,0,0
H3C4,float64,248,0,0,0,0
DCHS2,float64,248,0,0,0,0
VEPH1,float64,248,0,0,0,0
FABP12,float64,248,0,0,0,0
SHPK,float64,248,0,0,0,0
OR51D1,float64,248,0,0,0,0
IPP,float64,248,0,0,0,0
OPALIN,float64,248,0,0,0,0
OR13G1,float64,248,0,0,0,0
MAP3K5,float64,248,0,0,0,0
OGDHL,float64,248,0,0,0,0
CYP2F1,float64,248,0,0,0,0
GSTK1,float64,248,0,0,0,0
HNRNPAB,float64,248,0,0,0,0
OR2L5,float64,248,0,0,0,0
STMN3,float64,248,0,0,0,0
PDGFA,float64,248,0,0,0,0
GYPE,float64,248,0,0,0,0
COL13A1,float64,248,0,0,0,0
SPN,float64,248,0,0,0,0
ZNF695,float64,248,0,0,0,0
ZNF628,float64,248,0,0,0,0
GALP,float64,248,0,0,0,0
SLC2A10,float64,248,0,0,0,0
ZNF665,float64,248,0,0,0,0
RPF2,float64,248,0,0,0,0
SLC28A3,float64,248,0,0,0,0
FAM177B,float64,248,0,0,0,0
MIB2,float64,248,0,0,0,0
OR6Y1,float64,248,0,0,0,0
MYO5A,float64,248,0,0,0,0
GZMM,float64,248,0,0,0,0
ATG7,float64,248,0,0,0,0
SIPA1L1,float64,248,0,0,0,0
IFT70A,float64,248,0,0,0,0
ELANE,float64,248,0,0,0,0
RAB40C,float64,248,0,0,0,0
PIGN,float64,248,0,0,0,0
COL4A6,float64,248,0,0,0,0
ZNF624,float64,248,0,0,0,0
HOXA4,float64,248,0,0,0,0
TOPORS,float64,248,0,0,0,0
BCO2,float64,248,0,0,0,0
KCNMB2,float64,248,0,0,0,0
ENTPD6,float64,248,0,0,0,0
DMBX1,float64,248,0,0,0,0
OR11L1,float64,248,0,0,0,0
ENPP1,float64,248,0,0,0,0
CCDC154,float64,248,0,0,0,0
FAR1,float64,248,0,0,0,0
CPLANE1,float64,248,0,0,0,0
ZNF841,float64,248,0,0,0,0
MFAP5,float64,248,0,0,0,0
MYH6,float64,248,0,0,0,0
VN1R5,float64,248,0,0,0,0
ZNF615,float64,248,0,0,0,0
EOLA1,float64,248,0,0,0,0
CDC42SE1,float64,248,0,0,0,0
MPEG1,float64,248,0,0,0,0
SERPINB2,float64,248,0,0,0,0
DPP4,float64,248,0,0,0,0
SERPINB13,float64,248,0,0,0,0
PDCD1LG2,float64,248,0,0,0,0
ZNF433,float64,248,0,0,0,0
CCER1,float64,248,0,0,0,0
DNAH10,float64,248,0,0,0,0
SLC22A24,float64,248,0,0,0,0
OR51C1P,float64,248,0,0,0,0
KRTAP26-1,float64,248,0,0,0,0
SPTAN1,float64,248,0,0,0,0
NMB,float64,248,0,0,0,0
PARVA,float64,248,0,0,0,0
KLHL14,float64,248,0,0,0,0
OR6C74,float64,248,0,0,0,0
FAM114A1,float64,248,0,0,0,0
RPE,float64,248,0,0,0,0
ZNF460,float64,248,0,0,0,0
CR1L,float64,248,0,0,0,0
PHF2,float64,248,0,0,0,0
RPS26,float64,248,0,0,0,0
SCGB1D4,float64,248,0,0,0,0
PSAP,float64,248,0,0,0,0
S100A10,float64,248,0,0,0,0
CFAP43,float64,248,0,0,0,0
LHFPL5,float64,248,0,0,0,0
RPL37A,float64,248,0,0,0,0
HOXC6,float64,248,0,0,0,0
TXNRD3,float64,248,0,0,0,0
CFD,float64,248,0,0,0,0
STPG3,float64,248,0,0,0,0
MAP1LC3C,float64,248,0,0,0,0
MCMBP,float64,248,0,0,0,0
EME2,float64,248,0,0,0,0
KLHDC1,float64,248,0,0,0,0
ZNF81,float64,248,0,0,0,0
TAF13,float64,248,0,0,0,0
ZNF780A,float64,248,0,0,0,0
ATAD3A,float64,248,0,0,0,0
OR5B17,float64,248,0,0,0,0
OR52M1,float64,248,0,0,0,0
FAM118B,float64,248,0,0,0,0
ZNF461,float64,248,0,0,0,0
CCDC180,float64,248,0,0,0,0
SLC9A8,float64,248,0,0,0,0
OCLN,float64,248,0,0,0,0
CFAP299,float64,248,0,0,0,0
H4C16,float64,248,0,0,0,0
CYP2A13,float64,248,0,0,0,0
ZNF181,float64,248,0,0,0,0
OR8G1,float64,248,0,0,0,0
INKA2,float64,248,0,0,0,0
ZNF44,float64,248,0,0,0,0
GPAA1,float64,248,0,0,0,0
ADAMTSL2,float64,248,0,0,0,0
SGTB,float64,248,0,0,0,0
ZNF790,float64,248,0,0,0,0
PRB3,float64,248,0,0,0,0
CYRIA,float64,248,0,0,0,0
MYO1C,float64,248,0,0,0,0
NKIRAS1,float64,248,0,0,0,0
OR1S2,float64,248,0,0,0,0
UGT2B17,float64,248,0,0,0,0
MEIG1,float64,248,0,0,0,0
SLC22A12,float64,248,0,0,0,0
KIF13B,float64,248,0,0,0,0
NRAP,float64,248,0,0,0,0
ADH5,float64,248,0,0,0,0
SLC22A6,float64,248,0,0,0,0
H2BC12,float64,248,0,0,0,0
TEAD4,float64,248,0,0,0,0
SPG7,float64,248,0,0,0,0
HRNR,float64,248,0,0,0,0
IFNA1,float64,248,0,0,0,0
HES5,float64,248,0,0,0,0
ZNF677,float64,248,0,0,0,0
ERO1A,float64,248,0,0,0,0
ZNF823,float64,248,0,0,0,0
ZNF311,float64,248,0,0,0,0
ZNF347,float64,248,0,0,0,0
OR5H2,float64,248,0,0,0,0
PLCG2,float64,248,0,0,0,0
FCHSD1,float64,248,0,0,0,0
ZNF71,float64,248,0,0,0,0
AADACL2,float64,248,0,0,0,0
S100A6,float64,248,0,0,0,0
RPL12,float64,248,0,0,0,0
DNM3,float64,248,0,0,0,0
ZNF121,float64,248,0,0,0,0
MPZL1,float64,248,0,0,0,0
VPS13A,float64,248,0,0,0,0
MBP,float64,248,0,0,0,0
AKAP17A,float64,248,0,0,0,0
ELOVL2,float64,248,0,0,0,0
GOLGA6L9,float64,248,0,0,0,0
LEKR1,float64,248,0,0,0,0
C1orf122,float64,248,0,0,0,0
CLEC9A,float64,248,0,0,0,0
KEL,float64,248,0,0,0,0
NOL8,float64,248,0,0,0,0
IRAK4,float64,248,0,0,0,0
ODAD3,float64,248,0,0,0,0
DLGAP2,float64,248,0,0,0,0
MRPL42,float64,248,0,0,0,0
ENTPD7,float64,248,0,0,0,0
SPANXA1,float64,248,0,0,0,0
ZNF335,float64,248,0,0,0,0
ZNF560,float64,248,0,0,0,0
TUBA3C,float64,248,0,0,0,0
RPS4X,float64,248,0,0,0,0
